id_laporan;skpd;kategori;waktu_terima;waktu_selesai;selisih_hari;status;kota/kabupaten
1250122;KELURAHAN PEGANGSAAN;Sampah;4/6/2019;4/6/2019;1;complete;Jakarta Pusat
1250088;KELURAHAN UTAN PANJANG;Potensi Banjir;4/6/2019;4/6/2019;1;complete;Jakarta Pusat
1250080;KELURAHAN PETAMBURAN;Sampah;4/6/2019;4/6/2019;1;complete;Jakarta Pusat
1250078;KELURAHAN PETAMBURAN;Sampah;4/6/2019;4/6/2019;1;complete;Jakarta Pusat
1250077;KELURAHAN PETAMBURAN;Sampah;4/6/2019;4/6/2019;1;complete;Jakarta Pusat
1250076;KELURAHAN PETAMBURAN;Sampah;4/6/2019;4/6/2019;1;complete;Jakarta Pusat
1250059;KELURAHAN KARTINI;Potensi Banjir;4/6/2019;4/6/2019;1;complete;Jakarta Pusat
1250052;KELURAHAN SERDANG;Pelanggaran;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1250020;KELURAHAN GAMBIR;Sampah;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1250015;KELURAHAN CEMPAKA BARU;Sampah;4/5/2019;4/7/2019;9;complete;Jakarta Pusat
1250014;KELURAHAN HARAPAN MULYA;Sampah;4/5/2019;4/7/2019;9;complete;Jakarta Pusat
1250009;KELURAHAN BUNGUR;Iklan Liar;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1250007;KELURAHAN BUNGUR;Sampah;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1250005;KELURAHAN BUNGUR;Sampah;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1250004;KELURAHAN BUNGUR;Fasilitas Umum;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249997;KELURAHAN GUNUNG SAHARI SELATAN;Sampah;4/5/2019;4/6/2019;7;complete;Jakarta Pusat
1249993;KELURAHAN PASAR BARU;Sampah;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249992;KELURAHAN KEBON KELAPA;Sampah;4/5/2019;4/6/2019;7;complete;Jakarta Pusat
1249983;KELURAHAN KEBON KELAPA;Sampah;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249984;KELURAHAN KEBON KELAPA;Sampah;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249982;KELURAHAN KEBON KELAPA;Sampah;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249979;KELURAHAN KEBON KELAPA;Sampah;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249978;KELURAHAN KEBON KELAPA;Sampah;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249975;KELURAHAN KEBON KELAPA;Tanaman Bermasalah;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249974;KELURAHAN PETOJO UTARA;Tanaman Bermasalah;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249972;KELURAHAN PETOJO UTARA;Sampah;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249952;KELURAHAN PETOJO UTARA;Sampah;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249949;KELURAHAN PETOJO UTARA;Potensi Banjir;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249948;KELURAHAN PETOJO UTARA;Iklan Liar;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249939;KELURAHAN PETOJO UTARA;Iklan Liar;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249933;KELURAHAN PETOJO UTARA;Sampah;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249927;KELURAHAN PETOJO UTARA;Fasilitas Umum;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249874;KELURAHAN MENTENG;Pelayana Pemerintah;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249866;KELURAHAN GAMBIR;Iklan Liar;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249849;KELURAHAN RAWASARI;Pelanggaran;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249810;KELURAHAN GUNUNG SAHARI UTARA;Mobilitas dan Akses;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249777;KELURAHAN BENDUNGAN HILIR;Kaki Lima Liar;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249774;KELURAHAN GAMBIR;Sampah;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249750;KELURAHAN CEMPAKA PUTIH TIMUR;Tanaman Bermasalah;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249747;KELURAHAN CEMPAKA PUTIH TIMUR;Tanaman Bermasalah;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249720;KELURAHAN KEBON KELAPA;Fasilitas Umum;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249712;KELURAHAN KRAMAT;Potensi Banjir;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249681;KELURAHAN SUMUR BATU;Parkir Liar;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249679;KELURAHAN SUMUR BATU;Parkir Liar;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249678;KELURAHAN GAMBIR;Sampah;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249677;KELURAHAN CIKINI;Mobilitas dan Akses;4/5/2019;4/5/2019;1;complete;Jakarta Pusat
1249656;KELURAHAN SERDANG;Fasilitas Umum;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249548;KELURAHAN GAMBIR;Iklan Liar;4/4/2019;4/5/2019;6;complete;Jakarta Pusat
1249545;KELURAHAN GAMBIR;Tanaman Bermasalah;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249538;KELURAHAN GAMBIR;Sampah;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249537;KELURAHAN GAMBIR;Iklan Liar;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249518;KELURAHAN SUMUR BATU;Parkir Liar;4/4/2019;4/6/2019;9;complete;Jakarta Pusat
1249515;KELURAHAN SUMUR BATU;Parkir Liar;4/4/2019;4/6/2019;9;complete;Jakarta Pusat
1249514;KELURAHAN SUMUR BATU;Mobilitas dan Akses;4/4/2019;4/6/2019;9;complete;Jakarta Pusat
1249512;KELURAHAN SUMUR BATU;Mobilitas dan Akses;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249509;KELURAHAN SUMUR BATU;Parkir Liar;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249508;KELURAHAN SUMUR BATU;Parkir Liar;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249507;KELURAHAN SUMUR BATU;Parkir Liar;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249506;KELURAHAN SUMUR BATU;Parkir Liar;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249503;KELURAHAN SUMUR BATU;Parkir Liar;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249500;KELURAHAN SUMUR BATU;Parkir Liar;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249501;KELURAHAN SUMUR BATU;Kaki Lima Liar;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249502;KELURAHAN SUMUR BATU;Kaki Lima Liar;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249492;KELURAHAN KEBON KOSONG;Sampah;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249467;KELURAHAN KAMPUNG BALI;Sampah;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249438;KELURAHAN CEMPAKA PUTIH BARAT;Sampah;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249414;KELURAHAN PETAMBURAN;Sampah;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249404;KELURAHAN PETAMBURAN;Sampah;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249398;KELURAHAN CEMPAKA PUTIH TIMUR;Sampah;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249395;KELURAHAN CEMPAKA PUTIH TIMUR;Sampah;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249394;KELURAHAN PETAMBURAN;Sampah;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249375;KELURAHAN GAMBIR;Sampah;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249359;KELURAHAN TANAH TINGGI;Fasilitas Umum;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249355;KELURAHAN TANAH TINGGI;Sampah;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
1249320;KELURAHAN HARAPAN MULYA;Sampah;4/3/2019;4/4/2019;7;complete;Jakarta Pusat
1249293;KELURAHAN GELORA;Iklan Liar;4/3/2019;4/3/2019;1;complete;Jakarta Pusat
1249283;KELURAHAN GALUR;Tanaman Bermasalah;4/3/2019;4/3/2019;1;complete;Jakarta Pusat
1249259;KELURAHAN MENTENG;Sampah;4/3/2019;4/3/2019;1;complete;Jakarta Pusat
1249258;KELURAHAN MENTENG;Pelanggaran;4/3/2019;4/3/2019;1;complete;Jakarta Pusat
1249223;KELURAHAN SUMUR BATU;Sampah;4/3/2019;4/3/2019;1;complete;Jakarta Pusat
1249220;KELURAHAN BUNGUR;Sampah;4/3/2019;4/3/2019;1;complete;Jakarta Pusat
1249202;KELURAHAN KAMPUNG RAWA;Sampah;4/3/2019;4/3/2019;1;complete;Jakarta Pusat
1249201;KELURAHAN KAMPUNG RAWA;Potensi Banjir;4/3/2019;4/3/2019;1;complete;Jakarta Pusat
1249200;KELURAHAN KAMPUNG RAWA;Mobilitas dan Akses;4/3/2019;4/3/2019;1;complete;Jakarta Pusat
1249198;KELURAHAN GALUR;Tanaman Bermasalah;4/3/2019;4/3/2019;1;complete;Jakarta Pusat
1249197;KELURAHAN GALUR;Sampah;4/3/2019;4/3/2019;1;complete;Jakarta Pusat
1249188;KELURAHAN PASAR BARU;Sampah;4/3/2019;4/3/2019;1;complete;Jakarta Pusat
1249177;KELURAHAN TANAH TINGGI;Pelanggaran;4/3/2019;4/3/2019;1;complete;Jakarta Pusat
1249140;KELURAHAN JOHAR BARU;Fasilitas Umum;4/3/2019;4/3/2019;1;complete;Jakarta Pusat
1249138;KELURAHAN KARTINI;Potensi Banjir;4/3/2019;4/3/2019;1;complete;Jakarta Pusat
1249101;KELURAHAN HARAPAN MULYA;Sampah;4/3/2019;4/3/2019;1;complete;Jakarta Pusat
1249098;KELURAHAN CEMPAKA PUTIH TIMUR;Sampah;4/3/2019;4/3/2019;1;complete;Jakarta Pusat
1249097;KELURAHAN PETAMBURAN;Iklan Liar;4/3/2019;4/4/2019;7;complete;Jakarta Pusat
1249094;KELURAHAN JOHAR BARU;Sampah;4/3/2019;4/3/2019;1;complete;Jakarta Pusat
1249083;KELURAHAN KARTINI;Potensi Banjir;4/3/2019;4/3/2019;1;complete;Jakarta Pusat
1249061;KELURAHAN PASAR BARU;Mobilitas dan Akses;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1249060;KELURAHAN PASAR BARU;Mobilitas dan Akses;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1249012;KELURAHAN KAMPUNG BALI;Sampah;4/2/2019;4/3/2019;8;complete;Jakarta Pusat
1249010;KELURAHAN KAMPUNG BALI;Fasilitas Umum;4/2/2019;4/3/2019;8;complete;Jakarta Pusat
1249006;KELURAHAN KAMPUNG BALI;Sampah;4/2/2019;4/3/2019;8;complete;Jakarta Pusat
1249007;KELURAHAN KAMPUNG BALI;Sampah;4/2/2019;4/3/2019;8;complete;Jakarta Pusat
1249004;KELURAHAN KAMPUNG BALI;Pelanggaran;4/2/2019;4/3/2019;8;complete;Jakarta Pusat
1249001;KELURAHAN KAMPUNG BALI;Fasilitas Umum;4/2/2019;4/3/2019;8;complete;Jakarta Pusat
1248998;KELURAHAN KAMPUNG BALI;Iklan Liar;4/2/2019;4/3/2019;8;complete;Jakarta Pusat
1248999;KELURAHAN KAMPUNG BALI;Potensi Banjir;4/2/2019;4/3/2019;8;complete;Jakarta Pusat
1248996;KELURAHAN KAMPUNG BALI;Sampah;4/2/2019;4/3/2019;8;complete;Jakarta Pusat
1248997;KELURAHAN KAMPUNG BALI;Tanaman Bermasalah;4/2/2019;4/3/2019;8;complete;Jakarta Pusat
1248995;KELURAHAN KAMPUNG BALI;Fasilitas Umum;4/2/2019;4/3/2019;8;complete;Jakarta Pusat
1248992;KELURAHAN KAMPUNG BALI;Sampah;4/2/2019;4/3/2019;8;complete;Jakarta Pusat
1248993;KELURAHAN KAMPUNG BALI;Tanaman Bermasalah;4/2/2019;4/3/2019;8;complete;Jakarta Pusat
1248988;KELURAHAN KAMPUNG BALI;Fasilitas Umum;4/2/2019;4/4/2019;9;complete;Jakarta Pusat
1248983;KELURAHAN PETOJO SELATAN;Iklan Liar;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248981;KELURAHAN PETOJO SELATAN;Pelanggaran;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248980;KELURAHAN PETOJO SELATAN;Sampah;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248978;KELURAHAN PETOJO SELATAN;Pelanggaran;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248979;KELURAHAN PETOJO SELATAN;Iklan Liar;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248977;KELURAHAN PETOJO SELATAN;Iklan Liar;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248974;KELURAHAN PETOJO SELATAN;Potensi Banjir;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248972;KELURAHAN PETOJO SELATAN;Pelanggaran;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248971;KELURAHAN PETOJO SELATAN;Sampah;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248970;KELURAHAN PETOJO SELATAN;Iklan Liar;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248968;KELURAHAN CIKINI;Potensi Banjir;4/2/2019;4/4/2019;9;complete;Jakarta Pusat
1248969;KELURAHAN PETOJO SELATAN;Iklan Liar;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248965;KELURAHAN PETOJO SELATAN;Sampah;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248967;KELURAHAN PETOJO SELATAN;Iklan Liar;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248960;KELURAHAN PETOJO SELATAN;Fasilitas Umum;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248955;KELURAHAN PETOJO SELATAN;Tanaman Bermasalah;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248951;KELURAHAN PETOJO SELATAN;Sampah;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248948;KELURAHAN PETOJO SELATAN;Tanaman Bermasalah;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248947;KELURAHAN PETOJO SELATAN;Iklan Liar;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248943;KELURAHAN PETOJO SELATAN;Potensi Banjir;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248945;KELURAHAN PETOJO SELATAN;Iklan Liar;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248940;KELURAHAN PETOJO SELATAN;Pelanggaran;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248938;KELURAHAN PETOJO SELATAN;Iklan Liar;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248934;KELURAHAN KARTINI;Potensi Banjir;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248922;KELURAHAN TANAH TINGGI;Sampah;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248893;KELURAHAN PETAMBURAN;Iklan Liar;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248875;KELURAHAN PEGANGSAAN;Kaki Lima Liar;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248868;KELURAHAN PEGANGSAAN;Kaki Lima Liar;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248862;KELURAHAN CEMPAKA PUTIH BARAT;Potensi Banjir;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248854;KELURAHAN CEMPAKA PUTIH BARAT;Potensi Banjir;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248852;KELURAHAN CEMPAKA PUTIH BARAT;Potensi Banjir;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248849;KELURAHAN CEMPAKA PUTIH BARAT;Potensi Banjir;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248844;KELURAHAN KEBON MELATI;Sampah;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248839;KELURAHAN KEBON MELATI;Sampah;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248833;KELURAHAN MANGGA DUA SELATAN;Sampah;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248827;KELURAHAN KARTINI;Pelanggaran;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248774;KELURAHAN GAMBIR;Iklan Liar;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
1248760;KELURAHAN JOHAR BARU;Sampah;4/1/2019;4/2/2019;7;complete;Jakarta Pusat
1248759;KELURAHAN JOHAR BARU;Sampah;4/1/2019;4/2/2019;7;complete;Jakarta Pusat
1248758;KELURAHAN JOHAR BARU;Sampah;4/1/2019;4/2/2019;7;complete;Jakarta Pusat
1248757;KELURAHAN JOHAR BARU;Sampah;4/1/2019;4/2/2019;7;complete;Jakarta Pusat
1248755;KELURAHAN JOHAR BARU;Sampah;4/1/2019;4/2/2019;7;complete;Jakarta Pusat
1248754;KELURAHAN JOHAR BARU;Sampah;4/1/2019;4/2/2019;7;complete;Jakarta Pusat
1248734;KELURAHAN MANGGA DUA SELATAN;Sampah;4/1/2019;4/1/2019;1;complete;Jakarta Pusat
1248729;KELURAHAN MANGGA DUA SELATAN;Sampah;4/1/2019;4/1/2019;1;complete;Jakarta Pusat
1248728;KELURAHAN MANGGA DUA SELATAN;Potensi Banjir;4/1/2019;4/1/2019;1;complete;Jakarta Pusat
1248627;KELURAHAN TANAH TINGGI;Potensi Banjir;4/1/2019;4/1/2019;1;complete;Jakarta Pusat
1248555;KELURAHAN JOHAR BARU;Fasilitas Umum;4/1/2019;4/1/2019;1;complete;Jakarta Pusat
1248538;KELURAHAN PETOJO SELATAN;Pelanggaran;4/1/2019;4/1/2019;1;complete;Jakarta Pusat
1248536;KELURAHAN KEBON MELATI;Kaki Lima Liar;4/1/2019;4/1/2019;1;complete;Jakarta Pusat
1248520;KELURAHAN CEMPAKA PUTIH BARAT;Parkir Liar;4/1/2019;4/1/2019;1;complete;Jakarta Pusat
1248501;KELURAHAN PETAMBURAN;Sampah;4/1/2019;4/1/2019;1;complete;Jakarta Pusat
1248498;KELURAHAN PETAMBURAN;Sampah;4/1/2019;4/1/2019;1;complete;Jakarta Pusat
1248494;KELURAHAN KARTINI;Potensi Banjir;4/1/2019;4/1/2019;1;complete;Jakarta Pusat
1248493;KELURAHAN PETAMBURAN;Sampah;4/1/2019;4/1/2019;1;complete;Jakarta Pusat
1248437;KELURAHAN KENARI;Iklan Liar;4/1/2019;4/1/2019;1;complete;Jakarta Pusat
1248413;KELURAHAN KARTINI;Potensi Banjir;4/1/2019;4/1/2019;1;complete;Jakarta Pusat
1248412;KELURAHAN KARTINI;Potensi Banjir;4/1/2019;4/1/2019;1;complete;Jakarta Pusat
14184;KELURAHAN RAWASARI;Lembaga Kemasyarakatan;2019-04-30;2019-05-01;1;complete;Jakarta Pusat
14097;KELURAHAN BENDUNGAN HILIR;Gangguan ketenteraman dan ketertiban;2019-04-29;2019-04-29;1;complete;Jakarta Pusat
14096;KELURAHAN CEMPAKA BARU;Gangguan ketenteraman dan ketertiban;2019-04-29;2019-04-30;1;complete;Jakarta Pusat
14024;KELURAHAN PASEBAN;Sampah;2019-04-27;2019-04-30;3;complete;Jakarta Pusat
13811;KELURAHAN CEMPAKA BARU;Gangguan ketenteraman dan ketertiban;2019-04-24;2019-04-25;1;complete;Jakarta Pusat
13721;KELURAHAN KARANG ANYAR;Gangguan ketenteraman dan ketertiban;2019-04-22;2019-04-22;1;complete;Jakarta Pusat
13714;KELURAHAN HARAPAN MULYA;Taman;2019-04-22;2019-04-23;1;complete;Jakarta Pusat
13626;KELURAHAN HARAPAN MULYA;Lain-lain;2019-04-18;2019-04-22;4;complete;Jakarta Pusat
13442;KELURAHAN RAWASARI;Lain-lain;2019-04-13;2019-04-13;1;complete;Jakarta Pusat
13342;KELURAHAN KARANG ANYAR;Gangguan ketenteraman dan ketertiban;4/11/2019;4/11/2019;1;complete;Jakarta Pusat
13332;KELURAHAN UTAN PANJANG;Gangguan ketenteraman dan ketertiban;4/11/2019;4/11/2019;1;complete;Jakarta Pusat
13302;KELURAHAN PASEBAN;Sampah;4/10/2019;4/11/2019;7;complete;Jakarta Pusat
13280;KELURAHAN KARANG ANYAR;Gangguan ketenteraman dan ketertiban;4/10/2019;4/11/2019;7;complete;Jakarta Pusat
12989;KELURAHAN KEBON MELATI;Lain-lain;4/4/2019;4/4/2019;1;complete;Jakarta Pusat
12907;KELURAHAN SUMUR BATU;Sertifikat atau dokumen Kepemilikan;4/2/2019;4/2/2019;1;complete;Jakarta Pusat
4910120;KELURAHAN GONDANGDIA;Sampah;2019-05-16;2019-05-17;1;complete;Jakarta Pusat
4910118;KELURAHAN GONDANGDIA;Sampah;2019-05-17;2019-05-17;1;complete;Jakarta Pusat
490831;KELURAHAN KARTINI;Sampah;5/11/2019;5/11/2019;1;complete;Jakarta Pusat
4908317;KELURAHAN KARTINI;Sampah;5/11/2019;5/11/2019;1;complete;Jakarta Pusat
4908316;KELURAHAN KARTINI;Sampah;5/11/2019;5/11/2019;1;complete;Jakarta Pusat
4908019;KELURAHAN KARTINI;Sampah;5/10/2019;5/10/2019;1;complete;Jakarta Pusat
4908018;KELURAHAN KARTINI;Sampah;5/10/2019;5/10/2019;1;complete;Jakarta Pusat
4907643;KELURAHAN KARTINI;Sampah;5/9/2019;5/9/2019;1;complete;Jakarta Pusat
4907642;KELURAHAN KARTINI;Sampah;5/9/2019;5/9/2019;1;complete;Jakarta Pusat
4907224;KELURAHAN KARTINI;Sampah;5/8/2019;5/8/2019;1;complete;Jakarta Pusat
1270503;KELURAHAN GAMBIR;Iklan Liar;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270502;KELURAHAN GAMBIR;Iklan Liar;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270498;KELURAHAN GAMBIR;Pelanggaran;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270496;KELURAHAN GAMBIR;Iklan Liar;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270449;KELURAHAN BUNGUR;Sampah;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270445;KELURAHAN KEMAYORAN;Sampah;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270446;KELURAHAN KEMAYORAN;Sampah;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270444;KELURAHAN KEMAYORAN;Tanaman Bermasalah;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270437;KELURAHAN GUNUNG SAHARI UTARA;Pelanggaran;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270432;KELURAHAN GUNUNG SAHARI UTARA;Pelanggaran;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270408;KELURAHAN GAMBIR;Sampah;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270401;KELURAHAN KARET TENGSIN;Sampah;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270389;KELURAHAN KARET TENGSIN;Iklan Liar;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270386;KELURAHAN KARET TENGSIN;Pelanggaran;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270387;KELURAHAN KARET TENGSIN;Pelanggaran;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270378;KELURAHAN KARET TENGSIN;Iklan Liar;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270374;KELURAHAN KARET TENGSIN;Pelanggaran;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270376;KELURAHAN BENDUNGAN HILIR;Sampah;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270372;KELURAHAN KARET TENGSIN;Pelanggaran;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270368;KELURAHAN KEBON KACANG;Sampah;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270369;KELURAHAN KARET TENGSIN;Pelanggaran;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270366;KELURAHAN KARET TENGSIN;Sampah;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270362;KELURAHAN GELORA;Pelanggaran;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270364;KELURAHAN GELORA;Sampah;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270357;KELURAHAN GELORA;Pelanggaran;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270361;KELURAHAN GELORA;Iklan Liar;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270360;KELURAHAN BENDUNGAN HILIR;Pelanggaran;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270356;KELURAHAN BENDUNGAN HILIR;Pelanggaran;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270355;KELURAHAN PETAMBURAN;Pelanggaran;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270352;KELURAHAN CIDENG;Iklan Liar;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270295;KELURAHAN CIDENG;Sampah;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270291;KELURAHAN PETOJO UTARA;Fasilitas Umum;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270293;KELURAHAN PETOJO UTARA;Tanaman Bermasalah;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270272;KELURAHAN GAMBIR;Iklan Liar;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270271;KELURAHAN KEBON SIRIH;Pelanggaran;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270270;KELURAHAN GAMBIR;Pelanggaran;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270269;KELURAHAN GAMBIR;Pelanggaran;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270268;KELURAHAN PETAMBURAN;Sampah;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270244;KELURAHAN PASAR BARU;Sampah;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270235;KELURAHAN RAWASARI;Sampah;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270233;KELURAHAN CEMPAKA PUTIH BARAT;Fasilitas Umum;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270232;KELURAHAN CEMPAKA PUTIH BARAT;Fasilitas Umum;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270231;KELURAHAN RAWASARI;Sampah;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270230;KELURAHAN RAWASARI;Pelanggaran;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270227;KELURAHAN RAWASARI;Sampah;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270228;KELURAHAN RAWASARI;Iklan Liar;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270223;KELURAHAN RAWASARI;Tanaman Bermasalah;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270225;KELURAHAN RAWASARI;Sampah;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
1270224;KELURAHAN RAWASARI;Iklan Liar;2019-05-31;2019-05-31;1;complete;Jakarta Pusat
